Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.8625,31.1907676031509,7.58242239594978,23.6311599531538,428.150878194452,25.6850492956567,14.7288745127461,B-C
26.71,0.0009484,0.863,31.1907678153167,7.5824224747221,23.6311600879808,428.150878194276,22.1546145540253,14.7287769015568,B-C
26.71,0.0009484,0.8635,31.1907674894875,7.58242212190376,23.6311601210086,428.15087819487,12.6592258138815,14.7044372609346,B-C
26.71,0.0009484,0.864,31.1907675296625,7.58242214577755,23.6311601328019,428.15087819484,6.38268296325414,14.6448702335078,B-C
26.71,0.0009484,0.8645,31.1907672616609,7.58242169319649,23.6311603278315,428.150878195347,3.68828368977432,14.5701705199984,B-C
26.71,0.0009484,0.865,31.1907670997971,7.5824215082513,23.6311603551628,428.150878257577,-2.17572271383331,14.4728626195512,B-C
26.71,0.0009484,0.8655,31.190767010647,7.58242113784362,23.6311606444825,428.150878257895,0.833795474793527,14.378333744401,B-C
26.71,0.0009484,0.866,31.1907668019452,7.58242082745148,23.6311607511945,428.150878258667,-0.485356469882465,14.2806720601821,B-C
26.71,0.0009484,0.8665,31.1907668450816,7.58242060772439,23.6311610181655,428.150878258788,4.67944096037952,14.2029519081665,B-C
26.71,0.0009484,0.867,31.1907665451123,7.58242008114588,23.6311612480554,428.15087822982,10.9092027779348,14.1401397293153,B-C
26.71,0.0009484,0.8675,31.1907667089597,7.58242003742535,23.6311614582394,428.15087823,14.5075175974953,14.1106648818138,B-C
26.71,0.0009484,0.868,31.1907666356174,7.58241958067172,23.6311618468445,428.1508780672,26.4246078260751,14.1032201514977,B-C
26.71,0.0009484,0.8685,31.1907666719938,7.58241945712358,23.6311620096949,428.150878067641,27.9525110652403,14.1357349671217,B-C
26.71,0.0009484,0.869,31.1907668773549,7.58241913859536,23.6311625422053,428.150878067718,40.8572483776013,14.1854833079002,B-C
26.71,0.0009484,0.8695,31.19076690524,7.58241900298239,23.631162709694,428.150878067829,40.7332553102678,14.2685814840139,B-C
26.71,0.0009484,0.87,31.1907671987334,7.58241890414138,23.6311631055309,428.150878067988,49.0631434413218,14.3560637995249,B-C
26.71,0.0009484,0.8705,31.1907671632018,7.58241868439574,23.6311632942617,428.150878068159,47.5387994400111,14.4595188197251,B-C
26.71,0.0009484,0.871,31.1907674060751,7.58241871609865,23.631163505861,428.15087806795,45.8616194061958,14.5488244023787,B-C
26.71,0.0009484,0.8715,31.1907674496013,7.58241855836749,23.6311637110287,428.150878068007,44.3779577454725,14.6357808473863,B-C
26.71,0.0009484,0.872,31.1907674490839,7.58241859364369,23.6311636728044,428.15087807063,34.5388877059977,14.6910287192312,B-C
26.71,0.0009484,0.8725,31.190767598472,7.58241853492656,23.6311638832676,428.150878070543,31.3064495656937,14.7289944417507,B-C
26.71,0.0009484,0.873,31.1907672433727,7.58241838923055,23.6311636778719,428.150878065263,19.1305596923067,14.7292013823661,B-C
26.71,0.0009484,0.8735,31.1907674339498,7.58241844556266,23.6311638112361,428.150878065072,13.5154212699214,14.7032774093312,B-C
26.71,0.0009484,0.874,31.1907669601685,7.58241809474826,23.6311636926348,428.150878094951,6.79232675415741,14.6458569207061,B-C
26.71,0.0009484,0.8745,31.1907669424671,7.58241808194633,23.6311636910185,428.150878087183,-0.724665448184791,14.5692742541325,B-C
26.71,0.0009484,0.875,31.1907666014473,7.58241766659723,23.6311637729911,428.150878087728,-0.332546151981079,14.4730666428006,B-C
26.71,0.0009484,0.8755,31.1907663492458,7.58241753428268,23.6311636456636,428.150878088267,-4.51937292200329,14.3786367353785,B-C
26.71,0.0009484,0.876,31.1907661484689,7.58241718107729,23.6311638026421,428.150878088681,0.787847081187218,14.2800869394462,B-C
26.71,0.0009484,0.8765,31.1907658404335,7.58241669592043,23.6311639959733,428.150878089277,3.81010083762874,14.2040894867439,B-C
26.71,0.0009484,0.877,31.1907656962804,7.58241650085837,23.6311640430695,428.150878081433,9.79457194296152,14.1392442615427,B-C
26.71,0.0009484,0.8775,31.1907653634946,7.58241590202167,23.6311643211868,428.150878081719,20.1016533989061,14.1118976849532,B-C
26.71,0.0009484,0.878,31.1907653535894,7.58241572532138,23.6311644916919,428.150878067892,23.915264100124,14.1024692232811,B-C
26.71,0.0009484,0.8785,31.1907652476612,7.58241521786429,23.631164904517,428.150878067976,36.8883817943978,14.1364593531522,B-C
26.71,0.0009484,0.879,31.1907651846234,7.58241508881227,23.6311649731101,428.150878068105,37.155130638461,14.1849662997794,B-C
26.71,0.0009484,0.8795,31.1907653843323,7.58241474842632,23.631165522835,428.15087806758,47.1864593960923,14.2681706032539,B-C
26.71,0.0009484,0.88,31.1907652069763,7.58241460990233,23.6311654850255,428.150878047718,44.554544002012,14.3568276472576,B-C
26.71,0.0009484,0.8805,31.1907653449823,7.58241444095398,23.6311657962831,428.150878047758,47.533855643438,14.4579166815024,B-C
26.71,0.0009484,0.881,31.1907652450233,7.58241424357115,23.6311658979651,428.150878047963,45.9076980721525,14.5503713734956,B-C
26.71,0.0009484,0.8815,31.190765423803,7.58241428602672,23.6311660324778,428.1508780478,38.9622911587889,14.6342041487362,B-C
26.71,0.0009484,0.882,31.1907654335104,7.58241411250494,23.6311662199187,428.150878047897,37.1128071147378,14.6920439597673,B-C
26.71,0.0009484,0.8825,31.1907653517184,7.58241416590699,23.6311660796576,428.150878047933,25.6850489724771,14.7288745398569,B-C
26.71,0.0009484,0.883,31.1907654644283,7.58241408415098,23.6311662766466,428.150878047911,22.154614262517,14.7287769269528,B-C
26.71,0.0009484,0.8835,31.1907650324374,7.58241395366824,23.6311659746921,428.150878050878,12.6592255961171,14.7044372839981,B-C
26.71,0.0009484,0.884,31.1907651296565,7.58241396052838,23.6311660623265,428.150878050753,6.3826827879038,14.6448702606333,B-C
26.71,0.0009484,0.8845,31.190764647107,7.58241367012938,23.6311658748982,428.150878051299,3.68828358233429,14.5701705455962,B-C
26.71,0.0009484,0.885,31.1907645352185,7.58241366805935,23.631165759269,428.150877989379,-2.1757229627515,14.4728626558209,B-C
26.71,0.0009484,0.8855,31.1907641815697,7.5824133265532,23.6311657541151,428.150877989896,0.833795286341473,14.3783337787375,B-C
26.71,0.0009484,0.886,31.1907639227331,7.58241316640238,23.6311656554692,428.150877989783,-0.485356623853823,14.2806720991168,B-C
26.71,0.0009484,0.8865,31.19076378225,7.58241288974566,23.6311657975101,428.150877990064,4.67944081932889,14.2029519476273,B-C
26.71,0.0009484,0.887,31.1907633511486,7.5824125077628,23.6311657554494,428.150877990618,10.9092026707042,14.140139769041,B-C
26.71,0.0009484,0.8875,31.1907632371349,7.58241225691581,23.631165898967,428.150878052738,14.5075175436755,14.1106649170875,B-C
26.71,0.0009484,0.888,31.1907628724831,7.58241176175537,23.6311660395048,428.150878052976,26.4246077685984,14.103220185598,B-C
