Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.6205,23.6311474992327,31.1907491558042,7.58241673853824,428.127153474413,7.95862948765019,14.668790620648,A-C
26.71,0.0009484,0.621,23.6311476676229,31.1907494465328,7.58241686460421,428.12715347423,3.66729809189491,14.5951682377349,A-C
26.71,0.0009484,0.6215,23.6311477741434,31.1907495143818,7.58241681774716,428.127153474213,-3.36271071853928,14.5086167848103,A-C
26.71,0.0009484,0.622,23.631147814112,31.1907497830622,7.58241706145814,428.127153474094,-0.948611021696988,14.4072017295989,A-C
26.71,0.0009484,0.6225,23.6311478846756,31.1907499711382,7.58241718642448,428.12715347379,-2.99070033176334,14.3149824803166,A-C
26.71,0.0009484,0.623,23.6311477837094,31.1907500993904,7.58241743675617,428.127153473743,3.03279941952039,14.2242044593812,A-C
26.71,0.0009484,0.6235,23.6311478656049,31.1907504695777,7.5824177417734,428.127153473331,8.69225814251435,14.1616634253163,A-C
26.71,0.0009484,0.624,23.6311477728121,31.1907505191366,7.58241790647666,428.127153473226,14.1969585108902,14.1137648123859,A-C
26.71,0.0009484,0.6245,23.63114771611,31.1907508366999,7.58241830006536,428.12715347316,26.0328533429007,14.1066584751425,A-C
26.71,0.0009484,0.625,23.631147685346,31.1907508667317,7.58241837684007,428.127153473104,28.7295119593383,14.117271671889,A-C
26.71,0.0009484,0.6255,23.6311474828965,31.1907510498056,7.58241878725116,428.12715347316,41.3053401071249,14.1701904946297,A-C
26.71,0.0009484,0.626,23.6311475156731,31.1907511018688,7.5824188176036,428.127153473062,40.4244584428185,14.2350340901102,A-C
26.71,0.0009484,0.6265,23.6311472639827,31.1907511308512,7.58241912392974,428.127153473156,48.4454068426175,14.3282586443562,A-C
26.71,0.0009484,0.627,23.6311472906354,31.1907512101083,7.58241918637817,428.127153473138,46.258256988455,14.4228736220046,A-C
26.71,0.0009484,0.6275,23.6311471203272,31.1907511577486,7.5824193160954,428.127153472886,45.5028211516834,14.5218876002927,A-C
26.71,0.0009484,0.628,23.6311470690016,31.1907512199411,7.58241944145028,428.127153472657,43.9581000167607,14.6065518028671,A-C
26.71,0.0009484,0.6285,23.631147090774,31.1907512521576,7.58241945018588,428.127153472627,34.8065168590531,14.6775423247296,A-C
26.71,0.0009484,0.629,23.6311469952776,31.1907512479531,7.58241955171542,428.127153472676,32.5565118628795,14.7176459631054,A-C
26.71,0.0009484,0.6295,23.6311471450372,31.1907513551613,7.58241950201035,428.127153472532,21.092364609432,14.7345202956502,A-C
26.71,0.0009484,0.63,23.6311470134232,31.1907512791244,7.58241956502406,428.127153472621,16.7152235661094,14.7136538407344,A-C
26.71,0.0009484,0.6305,23.6311472847488,31.1907515731364,7.58241958211857,428.127153472509,9.08154055424717,14.6700439367212,A-C
26.71,0.0009484,0.631,23.6311472831865,31.1907515918558,7.58241960432783,428.127153472514,2.48376342325641,14.5943959387886,A-C
26.71,0.0009484,0.6315,23.6311475278166,31.1907518944873,7.58241965841554,428.127153472314,2.00178220142907,14.5091444117415,A-C
26.71,0.0009484,0.632,23.6311476364094,31.1907520134095,7.58241966699258,428.127153472212,-2.79282840771955,14.4072776909951,A-C
26.71,0.0009484,0.6325,23.6311476911971,31.1907522454842,7.58241985707858,428.127153472068,1.3785499773404,14.3143190074347,A-C
26.71,0.0009484,0.633,23.6311478587265,31.1907524558327,7.58241989101297,428.127153471892,2.38778130322561,14.2249916449933,A-C
26.71,0.0009484,0.6335,23.6311478478758,31.1907526019953,7.58242005850814,428.127153471799,7.36845921835742,14.160420186898,A-C
26.71,0.0009484,0.634,23.6311479887057,31.1907530011371,7.58242034146057,428.127153471553,15.8987651543438,14.114600714717,A-C
26.71,0.0009484,0.6345,23.6311479765722,31.1907531134275,7.58242046548201,428.127153471655,18.7610222340902,14.1055279786708,A-C
26.71,0.0009484,0.635,23.6311479908468,31.1907534274191,7.58242079478037,428.127153471137,31.6075384691297,14.1180016348672,A-C
26.71,0.0009484,0.6355,23.6311479988671,31.1907535413062,7.58242090537976,428.12715347111,32.5448554017461,14.1697803670244,A-C
26.71,0.0009484,0.636,23.6311478949248,31.1907537424587,7.58242124143757,428.127153471035,44.531400291116,14.2352578809179,A-C
26.71,0.0009484,0.6365,23.6311479205422,31.1907539026071,7.58242137408815,428.127153471257,43.9181952918486,14.3291208274528,A-C
26.71,0.0009484,0.637,23.6311477147567,31.1907539409519,7.58242164395456,428.12715347134,48.9606013590604,14.4216553434583,A-C
